,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
872,4,2,4,1006,0.734,2835,57,0.9,0.177,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
873,3,2,2,2517,0.511,1417,30,0.667,0.641,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
874,4,3,2,751,0.357,5806,40,0.429,0.022,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
875,3,0,4,2517,1.015,1088,26,1.167,0.221,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
876,2,3,6,0,0.896,7022,75,0.667,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
877,4,1,3,2007,0.892,2473,47,1.136,0.456,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
878,3,2,2,477,0.6116078991607863,2048,31,0.6275258621766125,0.13096959328094776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
879,3,1,3,0,0.503,1093,22,0.833,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
880,6,1,2,1532,0.787,1826,37,0.609,0.297,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
881,2,1,4,1644,0.866,8930,79,0.837,0.139,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
882,1,1,2,0,0.765,7495,97,0.54,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
883,6,4,2,0,0.516,2306,39,0.625,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
884,1,3,3,0,0.454,2388,42,0.5,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
885,4,2,3,1250,0.641,2754,60,0.463,0.046,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
886,3,3,1,0,0.547,2232,41,0.464,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
887,2,2,3,916,0.927,842,24,0.5,0.138,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
888,5,1,2,644,1.06,2433,41,1.158,0.103,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
889,3,3,4,1504,1.52,2747,42,0.448,0.305,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
890,3,2,3,2025,0.835,1789,42,1.471,0.17,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
891,3,3,4,1687,0.677,1555,45,0.552,0.827,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
892,1,1,1,1329,0.864,15209,104,0.891,0.351,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
893,5,1,2,0,0.7153064274454773,2614,48,0.5445910697842368,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,3,1,4,2514,0.341,1757,35,0.4,0.896,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
895,4,2,4,0,0.878,8672,64,1.207,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
896,6,2,3,1059,1.049,8038,90,0.837,0.051,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
897,5,2,3,1825,1.46,2883,61,0.488,0.59,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
898,1,3,3,469,0.5458645411674057,1529,34,0.2340875717787008,0.08888972957933211,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
899,4,2,4,2057,1.399,2905,63,0.969,0.365,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
900,5,3,2,0,1.025,1800,41,0.519,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
901,1,1,3,781,0.803,853,12,0.091,0.023,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
902,1,3,3,0,1.041,602,15,0.364,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
903,5,3,4,2517,0.719,1501,35,0.591,0.789,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
904,3,3,3,168,0.671,2312,44,0.467,0.112,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
905,2,1,1,2437,0.809,14397,117,0.746,0.641,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
906,4,3,2,836,0.701,1208,25,1.083,0.034,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
907,5,1,2,1665,0.684,2263,60,0.714,0.286,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
908,3,1,3,844,0.838,2022,59,0.686,0.251,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
909,1,2,1,0,0.82,15367,105,0.641,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
910,5,2,2,0,1.053,2492,56,0.931,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
911,5,3,2,1900,1.002,1668,36,0.714,0.055,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
912,6,3,1,693,0.914,1749,50,0.429,0.059,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
913,3,3,5,0,0.251,1976,44,0.257,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
914,4,3,4,1969,1.235,2807,60,0.714,0.657,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
915,5,2,5,1578,0.593,2005,48,0.778,0.088,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
916,3,3,2,2517,0.589,1470,30,1.143,0.805,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
917,2,5,4,2245,0.612,1821,39,0.696,0.564,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
918,2,2,3,1794,0.735,3423,48,0.92,0.862,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
919,6,1,3,0,1.324,1601,34,1.125,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
920,3,1,4,1965,0.698,1925,42,0.448,0.218,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
921,3,3,2,719,0.695,4040,77,0.674,0.026,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
922,5,3,2,0,0.714,2449,67,0.634,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
923,3,2,1,1385,0.611,1381,40,0.481,0.163,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
924,3,2,2,1930,0.75,1052,16,1.286,0.179,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
925,4,2,2,1846,0.857,1224,32,0.778,0.227,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
926,3,2,2,2517,0.624,2653,46,0.586,0.867,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
927,4,2,3,940,0.629,4473,72,0.6,0.052,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
928,1,2,3,2517,0.619,1904,42,0.448,0.187,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
929,4,3,2,890,1.143,2928,48,1.4,0.619,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
930,6,1,3,1686,0.702,1236,35,0.591,0.285,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
931,6,2,3,541,0.764,1367,35,0.75,0.069,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
932,3,2,4,1308,0.679,2853,64,0.73,0.046,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
933,6,1,2,0,0.785,1476,38,0.9,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
934,3,3,3,2517,0.619,2763,51,0.821,0.793,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
935,6,2,2,1402,1.127,2384,61,0.794,0.552,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
936,5,3,3,1794,0.794,2154,37,0.542,0.793,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
937,6,2,1,397,0.914,7454,81,0.841,0.012,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
938,4,1,0,746,0.993,1413,29,0.706,0.463,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
939,6,3,3,2517,0.738,3068,77,0.711,0.319,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
940,6,3,3,896,0.692,1731,54,0.5,0.611,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
941,6,3,3,1603,0.591,1300,36,0.8,0.221,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
942,3,3,2,1381,1.145,2945,69,0.408,0.636,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
943,6,4,2,0,0.52,2256,40,0.667,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
944,5,3,3,0,1.045796678690136,2538,42,0.48775388741348147,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
945,5,2,1,633,0.762,2761,77,0.604,0.085,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
946,3,3,4,0,0.724,2307,28,0.474,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
947,5,1,2,2189,0.276,1562,27,0.174,0.844,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
948,4,3,0,713,0.84,1481,41,0.519,0.062,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
949,5,2,2,1965,0.695,1795,37,0.48,0.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
950,6,2,2,1533,0.924,1603,29,0.526,0.044,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
951,4,3,4,0,1.057,2798,40,0.481,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
952,6,2,2,871,0.6,3745,74,0.423,0.145,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
953,3,1,2,1411,0.799,7249,86,0.509,0.71,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
954,1,1,3,1722,0.856,15738,116,0.657,0.053,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
955,4,3,3,1853,0.807,1899,33,0.833,0.138,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
956,2,3,3,895,0.95,2724,38,0.9,0.296,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
957,4,3,3,629,0.749,1483,31,0.632,0.201,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
958,5,3,3,1696,0.837,8646,97,0.902,0.071,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
959,4,2,0,1726,1.178,2535,51,0.759,0.246,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
960,4,6,3,1196,0.712,1111,24,1.0,0.05,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
961,3,2,2,1249,1.01,1198,33,0.833,0.077,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
962,3,2,4,1544,0.408,1920,39,0.345,0.931,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
963,1,2,3,0,0.331,2198,42,0.355,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
964,6,3,2,0,1.209,2973,63,0.969,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
965,5,2,2,1180,0.648,1213,33,0.571,0.104,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
966,5,1,3,1037,0.825,2829,44,0.467,0.228,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
967,2,3,2,2517,0.579,6782,67,0.763,0.073,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
968,3,2,1,0,0.675,1801,48,0.6,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
969,5,2,3,528,0.525,2289,41,0.414,0.248,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
970,3,1,2,816,1.561,2438,45,0.607,0.069,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
971,4,2,1,0,0.732,8603,84,0.615,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
972,3,3,3,1683,0.75,2055,54,0.636,0.661,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
973,2,2,3,0,0.531,773,17,0.133,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
974,6,2,2,1259,1.375,2487,52,0.625,0.471,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
975,3,3,3,0,0.786,1238,28,0.75,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
976,3,3,2,1468,0.91,2361,49,0.633,0.287,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
977,1,2,2,1739,0.821,7694,85,0.7,0.87,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
978,1,2,3,230,0.779,7844,64,0.73,0.057,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
979,6,3,3,785,0.543,906,22,1.2,0.19,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
980,4,3,2,2517,2.053,1661,32,1.0,0.837,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
981,1,4,3,743,0.805,10170,66,0.784,0.147,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
982,1,3,2,2517,0.879,9195,73,0.825,0.454,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
983,4,3,3,1732,0.611,2056,41,0.64,0.296,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
984,4,3,2,2104,0.837,1299,29,0.812,0.259,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
985,3,2,2,0,1.0282583110859351,9396,63,0.82810059586053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
986,4,3,3,0,0.912,8757,68,0.789,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
987,4,3,2,2355,0.602,1065,27,0.588,0.789,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
988,1,2,5,0,0.222,5189,57,0.357,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
989,5,1,3,1468,0.579,1238,36,0.5,0.354,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
990,5,3,4,1572,0.732,2822,73,0.659,0.299,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
991,2,1,3,1595,0.824,8871,97,0.764,0.046,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
992,6,3,1,1176,1.164,2774,52,0.625,0.146,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
993,5,3,3,1031,1.212,4041,73,0.698,0.143,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
994,5,1,3,789,0.833,2337,69,0.605,0.026,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
995,3,2,4,0,1.073,2962,60,0.765,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
996,3,1,5,2517,0.509,3069,62,0.771,0.102,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
997,3,1,1,0,0.564,1459,20,0.538,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
998,6,1,3,2517,1.214,2072,33,0.833,0.79,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
999,3,3,2,886,1.32,1464,28,0.556,0.241,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1000,4,2,3,930,2.121,1439,26,1.364,0.432,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1001,6,1,2,994,0.488,2552,64,0.455,0.101,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1002,3,2,3,1128,0.397,1217,20,0.667,0.178,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1003,6,3,4,1101,0.713,2152,50,0.471,0.67,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1004,2,3,2,1421,0.57,1837,47,0.741,0.38,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1005,1,1,1,2130,0.813,7950,86,0.593,0.368,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1006,5,3,2,2412,0.823,2612,33,0.375,0.826,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1007,6,3,2,1116,0.664,2546,62,0.879,0.212,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1008,6,3,3,1917,1.075,1901,33,0.833,0.144,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1009,2,3,2,0,0.969,7847,63,0.75,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1010,4,3,2,1047,0.633,1969,38,0.52,0.287,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1011,6,2,3,2517,0.661,2239,43,0.72,0.277,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1012,1,5,3,2517,0.888,8888,103,0.717,0.121,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1013,4,4,3,1463,1.28,2916,50,0.724,0.094,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1014,2,3,3,0,0.736,2472,40,0.429,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1015,5,3,3,1295,0.557,1513,38,0.583,0.051,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1016,6,1,3,0,0.507,2108,47,0.516,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1017,3,2,3,0,1.2247410102528917,9865,69,0.7840502403320281,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1018,5,2,0,1540,1.142,2354,50,0.786,0.798,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1019,4,2,4,0,1.893,2962,57,1.111,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1020,6,3,4,1190,0.628,1802,40,0.481,0.586,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1021,1,3,2,0,0.791,2616,47,0.469,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1022,6,2,3,0,0.695,1227,24,0.5,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1023,2,1,3,0,0.381,5660,59,0.735,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1024,5,3,3,0,0.582,2560,59,0.788,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1025,4,1,3,2044,0.994,1924,48,0.92,0.598,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1026,5,1,2,0,0.946,2557,67,0.763,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1027,5,3,3,754,0.905,2597,71,0.919,0.167,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1028,5,1,1,1449,0.61,4382,83,0.694,0.65,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1029,6,4,3,1477,0.662,2493,44,0.571,0.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1030,6,3,3,1554,0.501,2216,34,0.308,0.43,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1031,4,3,3,1844,0.554,1880,58,0.758,0.692,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1032,6,3,4,1638,0.912,2905,56,0.806,0.733,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1033,5,3,4,0,0.935,2208,56,0.806,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1034,4,3,4,2159,0.895,1931,35,0.75,0.312,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1035,2,2,3,0,0.752,2385,33,0.375,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1036,3,2,3,1761,0.489,1309,40,0.6,0.264,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1037,3,2,2,0,0.34577797887114875,1795,31,0.22882594265026088,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1038,5,3,3,0,0.702,2281,41,0.367,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1039,3,2,4,0,0.674,2112,52,0.857,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1040,6,3,0,1389,1.178,1773,38,0.407,0.1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1041,5,2,1,680,0.498,3411,68,0.789,0.026,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1042,2,3,3,1652,0.865,8450,90,0.579,0.048,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1043,4,3,3,0,0.442,2152,43,0.303,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1044,6,2,2,0,0.866,3053,50,0.562,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1045,4,3,4,0,0.871,2707,51,0.5,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1046,2,3,2,1527,0.526,1268,42,0.355,0.044,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1047,3,2,4,1605,0.756,2538,39,0.696,0.881,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1048,5,2,4,0,0.574,2428,53,0.893,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1049,4,3,4,0,0.764,2297,37,0.321,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
